hour_of_day,is_rush_hour,is_weekend,route_stop_count,stop_position_pct,tmax,prcp,is_rainy,temp_range,stop_sequence,direction_id,speed_mph,is_delayed
15.949588434273165,0.5899176868546331,1.0,109.17983537370927,0.2589917686854633,68.0,0.0,0.0,25.0,11.589917686854633,0.4100823131453669,0.0,1
20.0,0.0,0.0,76.86204763920215,0.7232540390049773,62.0,0.0,0.0,24.0,27.392244045099734,1.0,25.91472511562896,1
18.874949844047457,0.5625250779762709,0.5625250779762709,199.0,0.3345234217563412,65.37515046785762,0.0,0.0,24.56252507797627,33.25050155952542,0.5625250779762709,19.266120096082915,1
19.32911086145624,0.0,0.09584130550625158,199.0,0.9656504418563109,62.57504783303751,0.0,0.0,24.09584130550625,94.98733258436872,0.9041586944937484,15.750444458081098,1
16.2587226648835,0.6517445329766997,1.0,72.0,0.5364831247823594,68.0,0.0,0.0,25.0,16.820934395720396,0.6517445329766997,5.508953824297913,1
20.0,0.0,0.0,69.66425226016455,0.6348790414069228,62.0,0.0,0.0,24.0,21.111915913278487,1.0,29.830230094797905,1
14.514428910811999,0.0,0.7836530127411431,61.028857821624,0.8050905173472672,66.70191807644686,0.0,0.0,24.783653012741144,24.865387949035426,1.0,2.678375702264649,1
18.41382887071492,0.39654278232127016,0.39654278232127016,86.34468451714032,0.7225637370479709,64.37925669392762,0.0,0.0,24.39654278232127,32.551598952497784,0.6034572176787298,32.810041490029306,1
15.645393098404885,0.0,0.6220867002278735,199.0,0.894578566291652,65.73252020136724,0.0,0.0,24.622086700227875,87.6686994965819,1.0,14.919211465083949,1
19.44945483498698,0.13763629125325483,0.13763629125325483,110.58709112624024,0.3631273016805162,62.82581774751953,0.0,0.0,24.137636291253255,19.972001592428395,1.0,0.8623637087467452,1
15.848561870972926,0.9495206236576421,1.0,199.0,0.3622088555256972,68.0,0.0,0.0,25.0,37.20191750536943,0.050479376342357885,4.757190645135369,1
14.029514366503266,0.0,0.8529265190709621,137.61780829021941,0.6057909865393911,67.11755911442577,0.0,0.0,24.852926519070962,41.3531756948646,0.8529265190709621,14.499750824206355,1
16.29364949935402,0.9265876251614944,0.9265876251614944,199.0,0.628174451717167,67.55952575096896,0.0,0.0,24.926587625161496,64.3948351219316,0.0734123748385056,0.0,1
18.984232586159077,0.5078837069204618,0.5078837069204618,110.49211629307953,0.3581591982730363,65.04730224152277,0.0,0.0,24.507883706920463,17.41327922387492,0.4921162930795382,0.4921162930795382,1
14.807710718092709,0.0,0.7417556117010417,57.258244388298955,0.24078143662962764,66.45053367020626,0.0,0.0,24.74175561170104,7.197865319175,0.25824438829895835,30.492995019935677,1
15.295678781191306,0.4591357562382613,1.0,72.0,0.4585358778911438,68.0,0.0,0.0,25.0,14.509629074859136,0.4591357562382613,8.550246408997854,1
15.94009772585643,0.980032575285477,1.0,199.0,0.36040425525605013,68.0,0.0,0.0,25.0,37.07986969885809,0.019967424714522952,4.299511370717845,1
16.551673342049913,0.0,0.4926180939928696,141.58120096607843,0.6250024497617971,64.95570856395722,0.0,0.0,24.49261809399287,44.581200966078434,1.0,8.394802874119067,1
14.64375805143754,0.3287516102875082,1.0,74.63001288230006,0.1910860746070933,68.0,0.0,0.0,25.0,6.369987117699934,0.0,10.605724557457371,1
18.73319829136655,0.6334008543167258,0.6334008543167258,110.0,0.24501012814750886,65.80040512590035,0.0,0.0,24.633400854316726,9.800405125900355,0.36659914568327423,12.405715089922001,1
14.681019331447352,0.0,0.7598543812218069,196.35839819343988,0.13635696069472558,66.55912628733084,0.0,0.0,24.759854381221807,13.27956314366542,0.7598543812218069,24.483931707011212,1
13.379316640543319,0.07586332810866392,1.0,72.60690662486931,0.25388759922800364,68.0,0.0,0.0,25.0,8.39309337513069,0.0,14.601359415883111,1
13.644398609553246,0.12887972191064923,1.0,72.0,0.3248838757292363,68.0,0.0,0.0,25.0,10.546556662927792,0.12887972191064923,13.76498919103085,1
20.0,0.0,0.0,80.25609167791555,0.6286331973653495,62.0,0.0,0.0,24.0,25.719541610422276,1.0,34.97267551417359,1
17.69619461297541,1.0,1.0,199.0,0.45638163043498314,68.0,0.0,0.0,25.0,45.18995656375818,0.8480973064877056,14.417654210290996,1
19.028209791454127,0.0,0.13882717264941014,189.5270988991435,0.43880979536460585,62.83296303589646,0.0,0.0,24.13882717264941,41.86117282735059,0.13882717264941014,46.45418973593681,1
15.513876786377498,0.0,0.6408747448032146,115.4861232136225,0.5938621678061958,65.84524846881929,0.0,0.0,24.640874744803213,31.33137168244179,0.3591252551967854,0.3591252551967854,1
20.0,0.0,0.0,147.0,0.680594420877412,62.0,0.0,0.0,24.0,50.90940042199573,0.8181199156008552,0.03272479662403421,1
15.419670983267043,0.0,0.6543327166761368,62.839341966534086,0.8081333478429145,65.92599630005682,0.0,0.0,24.654332716676137,25.38266913329545,1.0,4.279360967549427,1
16.41284636037595,0.8967884099060118,0.8967884099060118,153.51605795046993,0.7432836454733524,67.38073045943607,0.0,0.0,24.896788409906012,58.37386657216173,0.0,1.261245630948535,1
14.578115079211383,0.5260383597371276,1.0,118.0,0.44229391537875323,68.0,0.0,0.0,25.0,22.11469576893766,1.0,30.80471421918377,1
17.329769045915892,0.6675577385210272,0.6675577385210272,136.0,0.16664377906248123,66.00534643112616,0.0,0.0,24.667557738521026,11.013366077815407,0.6675577385210272,0.0,1
17.13840064399185,0.8276801287983702,1.0,78.62144103038696,0.059098258873026936,68.0,0.0,0.0,25.0,2.033919227209779,0.17231987120162984,4.588878170099402,1
18.653976868339306,0.0,0.19228901880867078,157.03855490595666,0.953624309103339,63.15373411285202,0.0,0.0,24.192289018808673,77.84626588714798,0.19228901880867078,16.98492188607886,1
16.163474465065917,0.9591313837335211,0.9591313837335211,152.75478830240112,0.7189824701966226,67.75478830240112,0.0,0.0,24.95913138373352,55.95913138373352,0.0,0.0,1
16.337870126144328,1.0,1.0,199.0,0.5807220134181335,68.0,0.0,0.0,25.0,59.45236367548454,0.16893506307216455,2.8718960722267974,1
14.392951695159793,0.2785903390319586,1.0,199.0,0.7230243514155271,68.0,0.0,0.0,25.0,70.85638643872166,1.0,14.402925220515051,1
16.708041937106987,0.8229895157232532,0.8229895157232532,199.0,0.6514927501760223,66.93793709433952,0.0,0.0,24.822989515723254,66.36319920125818,0.17701048427674682,0.0,1
20.0,0.0,0.0,59.24183547259878,0.8020871184413425,62.0,0.0,0.0,24.0,24.354810135028224,0.08870253375705561,3.8320297666411816,1
20.0,0.0,0.0,147.0,0.734005361222026,62.0,0.0,0.0,24.0,54.396820644497,0.12063587110060081,0.004825434844024033,1
20.0,0.0,0.0,147.0,0.874502321511313,62.0,0.0,0.0,24.0,65.24520340737821,0.5392212319672742,10.239811195058536,1
15.380998844782622,0.7936662815942075,1.0,199.0,0.37142671189699406,68.0,0.0,0.0,25.0,37.82533487362317,0.2063337184057925,7.095005776086888,1
13.0,0.0,1.0,124.55685749886536,0.6521585457398218,68.0,0.0,0.0,25.0,37.09280958314422,0.36426986104807546,6.192587637817283,1
16.476079104016,0.0,0.5034172708548569,75.97266183316114,0.4406927624152862,65.02050362512914,0.0,0.0,24.503417270854857,16.931654582902862,1.0,30.612593487744046,1
17.83276380040556,0.0,0.3096051713706347,75.09605171370634,0.8781656184771708,63.85763102822381,0.0,0.0,24.309605171370634,33.57289308467142,1.0,12.934193256753437,1
19.724815021112306,0.0,0.039312139841098936,71.44963004222461,0.8226044202390329,62.23587283904659,0.0,0.0,24.039312139841098,27.842751440635602,1.0,11.893315708767195,1
18.401179202181915,0.7994103989090426,0.7994103989090426,110.0,0.2699115598363564,66.79646239345425,0.0,0.0,24.799410398909043,10.796462393454256,0.20058960109095736,6.787952100917998,1
16.744199221018185,1.0,1.0,132.27900389490907,0.07255837391720661,68.0,0.0,0.0,25.0,3.976796884072738,1.0,4.51728927158038,1
19.836481936102256,0.08175903194887191,0.08175903194887191,188.8993493514376,0.1413622235268652,62.490554191693235,0.0,0.0,24.08175903194887,13.53452999041503,0.08175903194887191,42.71074710543159,1
19.747157248213554,0.12642137589322278,0.12642137589322278,134.73578624106779,0.04045862046655185,62.75852825535934,0.0,0.0,24.126421375893223,2.011371007145782,0.12642137589322278,1.5347555033437246,1
13.0,0.0,1.0,70.8130860079772,0.2538755562395542,68.0,0.0,0.0,25.0,8.366979204254505,0.0,17.172072574778362,1
19.572454281015954,0.0,0.06107795985486375,157.6946102007257,0.9603048721659261,62.36646775912918,0.0,0.0,24.061077959854863,78.63353224087082,0.06107795985486375,13.733511845203525,1
17.107510592588817,0.7231223518527963,0.7231223518527963,91.56995762964473,0.7752943894942808,66.33873411111678,0.0,0.0,24.723122351852798,37.123712925939145,0.2768776481472037,31.294712287403026,1
18.0,1.0,1.0,78.44961023834449,0.15094644985976324,68.0,0.0,0.0,25.0,4.875974404138773,0.19379872020693867,0.001937987202069386,1
16.503480619232683,1.0,1.0,199.0,0.376681020084351,68.0,0.0,0.0,25.0,38.25870154808171,0.25174030961634164,7.2726240250124405,1
16.73808407742551,0.8154789806436227,0.8154789806436227,119.47616815485102,0.16495603017046284,66.89287388386174,0.0,0.0,24.815478980643622,8.583294270989283,0.8154789806436227,34.213039146191655,1
19.16260270665316,0.2093493233367103,0.2093493233367103,148.25609594002026,0.9304107459341353,63.25609594002026,0.0,0.0,24.20934932333671,70.23171217993921,0.7906506766632897,15.01445634983587,1
14.85236051395691,0.370472102791382,1.0,78.29527897208618,0.8804928700672962,68.0,0.0,0.0,25.0,36.73819743021545,1.0,8.92411502447403,1
16.60833910366285,0.0,0.4845229851910213,114.39166089633714,0.5510021050313848,64.90713791114612,0.0,0.0,24.48452298519102,29.298798807483276,0.5154770148089787,0.5154770148089787,1
15.672216599287928,0.0,0.618254771530296,75.05396182775763,0.3909991153881489,65.70952862918178,0.0,0.0,24.618254771530296,14.634904569394081,1.0,29.691596732327024,1
14.844568197848862,0.3689136395697724,1.0,74.95130911655818,0.18111235558355981,68.0,0.0,0.0,25.0,6.048690883441821,0.0,9.971164494797597,1
17.850138864532592,0.5374652838668521,0.5374652838668521,88.59944454186963,0.7453175653463063,65.2247917032011,0.0,0.0,24.53746528386685,34.52451397413593,0.4625347161331479,32.15616108285781,1
17.010116247464975,0.7474709381337565,0.7474709381337565,199.0,0.6684907894353185,66.48482562880254,0.0,0.0,24.747470938133755,67.79805217545862,0.25252906186624346,0.0,1
13.0,0.0,1.0,72.0,0.22752765761363508,68.0,0.0,0.0,25.0,7.073366405781195,0.9633167971094021,26.232720912694823,1
14.262184721720104,0.25243694434402075,1.0,72.0,0.3748865053357034,68.0,0.0,0.0,25.0,12.02924333212825,0.25243694434402075,11.814020648807913,1
17.14660165646179,0.7133495858845524,0.7133495858845524,151.28009751530732,0.7251994040992473,66.28009751530732,0.0,0.0,24.71334958588455,55.71334958588455,0.0,0.0,1
20.0,0.0,0.0,197.8472752145592,0.2375388360686175,62.0,0.0,0.0,24.0,24.095863246256013,0.0,25.18756375837738,1
13.0,0.0,1.0,113.11677442115666,0.4519027407338664,68.0,0.0,0.0,25.0,23.791936052891653,0.4883225578843339,0.0,1
20.0,0.0,0.0,147.0,0.7074140957185151,62.0,0.0,0.0,24.0,52.66056742632658,0.46788651473468434,0.018715460589387375,1
19.571311954640898,0.10717201133977605,0.10717201133977605,147.64303206803865,0.740532378091544,62.64303206803866,0.0,0.0,24.107172011339777,55.10717201133978,0.0,0.0,1
15.237061834117274,0.44741236682345464,1.0,108.89482473364691,0.24474123668234546,68.0,0.0,0.0,25.0,11.447412366823455,0.5525876331765454,0.0,1
14.40214820063493,0.46738273354497684,1.0,145.0544935297354,0.2580835353903497,68.0,0.0,0.0,25.0,19.19570359873014,1.0,9.118407601709997,1
18.48494100726946,0.7575294963652703,0.7575294963652703,128.4247050363473,0.13390818219354494,66.54517697819162,0.0,0.0,24.75752949636527,7.060235970922163,0.7575294963652703,9.196408085874381,1
16.653783845253095,0.730756769050619,1.0,199.0,0.3516447911573197,68.0,0.0,0.0,25.0,34.46118953341733,1.0,17.26924323094938,1
17.35901085826764,0.0,0.37728416310462265,142.84987420584915,0.6347570608319473,64.26370497862774,0.0,0.0,24.377284163104623,45.84987420584915,1.0,6.438739406254401,1
13.140498384444085,0.0,0.9799288022222736,58.0,0.8,67.87957281333364,0.0,0.0,24.979928802222275,24.0,0.9799288022222736,0.060213593333179105,1
16.38960417208411,0.6779208344168217,1.0,77.42336667533458,0.08926220801675344,68.0,0.0,0.0,25.0,2.9324749934990697,0.3220791655831783,8.576968179480037,1
20.0,0.0,0.0,139.59461611894125,0.07264753646710287,62.0,0.0,0.0,24.0,5.2289601399308925,0.21144800699654465,0.0,1
17.7075185347546,0.0,0.32749735217791465,199.0,0.2806555406134089,63.96498411306749,0.0,0.0,24.327497352177915,28.222449691380376,0.32749735217791465,21.138558420074233,1
17.7604757363615,1.0,1.0,127.19762131819252,0.15126184947885435,68.0,0.0,0.0,25.0,8.04190294544599,1.0,10.68608771971429,1
19.56210912295958,0.10947271926010504,0.10947271926010504,199.0,0.812094113517044,62.65683631556063,0.0,0.0,24.109472719260104,79.920018334058,0.890527280739895,0.0,1
15.84485282512166,0.0,0.5935924535540487,75.25126037156761,0.4016712435446682,65.56155472132428,0.0,0.0,24.59359245355405,15.128150928919027,1.0,29.889388522496528,1
15.246283765988572,0.0,0.6791023191444896,139.52987448941062,0.9176073522127743,66.07461391486694,0.0,0.0,24.67910231914449,63.149227829733874,0.6791023191444896,4.088195961249827,1
19.578342477214676,0.2108287613926617,0.2108287613926617,110.78917123860734,0.3932656918354127,63.26497256835597,0.0,0.0,24.210828761392662,20.68088362468072,0.7891712386073383,0.7891712386073383,1
13.0,0.0,1.0,72.0,0.24933995547546944,68.0,0.0,0.0,25.0,8.003115602141886,0.4984421989290573,21.19812901440169,1
19.652318847650307,0.08692028808742369,0.08692028808742369,157.56539855956288,0.9420786659948006,62.52152172852454,0.0,0.0,24.086920288087423,77.00083337398925,0.0,11.157834079571684,1
16.240254207270166,0.0,0.5371065418185478,131.37106541818548,0.48096900031585643,65.22263925091129,0.0,0.0,24.53710654181855,30.20502429455241,0.5371065418185478,24.50350295712134,1
17.652635527916484,0.5868411180208791,0.5868411180208791,136.0,0.14912287733808177,65.52104670812527,0.0,0.0,24.586841118020878,9.802616770313186,0.5868411180208791,0.0,1
16.72719737092165,0.74543947418433,1.0,199.0,0.3558398497669514,68.0,0.0,0.0,25.0,34.87230527716124,1.0,17.25456052581567,1
20.0,0.0,0.0,192.74825500852648,0.3434654322565597,62.0,0.0,0.0,24.0,33.36680907540641,0.0,38.4913710232082,1
19.106937880431055,0.0,0.12758030279556376,145.5966166692488,0.7091934342651879,62.76548181677338,0.0,0.0,24.127580302795565,52.168865147524585,1.0,0.8029302107174713,1
18.864896376805103,0.28377590579872447,0.28377590579872447,199.0,0.7728612187463144,63.70265543479235,0.0,0.0,24.283775905798723,76.60825778982424,0.7162240942012755,0.0,1
13.0,0.0,1.0,199.0,0.3183344693595597,68.0,0.0,0.0,25.0,31.19677799723685,1.0,18.636917703601366,1
17.52142068932121,0.0,0.3540827586683988,58.0,0.8215305747110534,64.1244965520104,0.0,0.0,24.354082758668397,24.645917241331603,1.0,14.785045654080353,1
18.858443390662178,0.5707783046689119,0.5707783046689119,199.0,0.33629769379151364,65.42466982801348,0.0,0.0,24.570778304668913,33.41556609337824,0.5707783046689119,19.223368381815035,1
20.0,0.0,0.0,147.0,0.6939353348660513,62.0,0.0,0.0,24.0,51.78048362948923,0.6439032741021538,0.025756130964086153,1
19.90560674155086,0.0,0.013484751207020307,146.8516677367228,0.6655261653207992,62.08090850724212,0.0,0.0,24.01348475120702,49.851667736722774,1.0,0.2687013804710645,1
17.24042373549821,0.0,0.39422518064311285,122.84619855485509,0.5356618970079038,64.36535108385868,0.0,0.0,24.39422518064311,27.884503612862257,0.39422518064311285,30.671189836658353,1
20.0,0.0,0.0,68.67882491569608,0.8179476049003295,62.0,0.0,0.0,24.0,27.05109283305602,0.7627732082640055,10.154812693516373,1
13.712477308342827,0.0,0.8982175273795963,153.0,0.27372771909224497,67.38930516427757,0.0,0.0,24.898217527379597,21.898217527379597,1.0,15.377484068738688,1
16.611436556737328,0.847140860815668,0.847140860815668,93.55425377305069,0.7953188414292615,67.08284516489401,0.0,0.0,24.847140860815667,38.85997205141935,0.15285913918433203,30.7192664058153,1
14.229788641922541,0.24595772838450813,1.0,72.0,0.37226441793859855,68.0,0.0,0.0,25.0,11.951492740614098,0.24595772838450813,11.916327468808618,1
19.357274506961776,0.16068137325955567,0.16068137325955567,157.1965931337022,0.9239728336432923,62.964088239557334,0.0,0.0,24.160681373259557,75.30432841503021,0.0,10.25647361876823,1
17.067164879743473,0.8134329759486942,1.0,69.38806166328172,0.7002888610127407,68.0,0.0,0.0,25.0,21.559701072153917,1.0,0.008134329759486943,1
14.99566618085693,0.0,0.7149048313061529,68.00866763828614,0.39900943044303616,66.28942898783691,0.0,0.0,24.714904831306153,12.131713036489248,1.0,25.56374406908501,1
14.213615167063283,0.0,0.8266264047052452,197.0928904517577,0.13816432373638257,66.95975842823147,0.0,0.0,24.826626404705245,13.479879214115735,0.8266264047052452,22.68108707295838,1
13.722642027615024,0.0,0.8967654246264252,72.0,0.32958909766565886,67.38059254775855,0.0,0.0,24.896765424626427,10.96145693209792,0.10323457537357483,15.446937752222375,1
19.67906501735343,0.08023374566164221,0.08023374566164221,157.59883127169178,0.9437199842575393,62.48140247396985,0.0,0.0,24.08023374566164,77.15462384978223,0.0,11.239543628014733,1
16.671579726991784,0.0,0.47548861042974533,122.19609111656203,0.5711223027329798,64.85293166257847,0.0,0.0,24.475488610429746,29.509772208594907,0.47548861042974533,30.14785334883244,1
17.127222211072368,0.0,0.4103968269896615,58.0,0.8,64.46238096193797,0.0,0.0,24.41039682698966,24.0,0.4103968269896615,1.7688095190310156,1
16.070485532365574,0.9823786169086064,0.9823786169086064,199.0,0.6183139309748216,67.89427170145164,0.0,0.0,24.982378616908605,63.599127025107386,0.017621383091393605,0.3069644934520781,1
13.336116706504157,0.11203890216805235,1.0,199.0,0.411740912958755,68.0,0.0,0.0,25.0,40.55184439132779,0.8879610978319477,17.319416467479215,1
16.010722004771292,0.6021444009542584,1.0,118.83859921717665,0.1818220558202488,68.0,0.0,0.0,25.0,9.795711198091483,1.0,7.310033027584697,1
19.78629303292758,0.0,0.03052956672463114,199.0,0.9821045484267151,62.18317740034779,0.0,0.0,24.03052956672463,96.35887909878275,0.9694704332753689,16.88817494765693,1
17.3275356294699,0.8655071258939803,1.0,123.57912826609164,0.17387148299187982,68.0,0.0,0.0,25.0,9.268985748212039,1.0,10.50725650835292,1
13.0,0.0,1.0,139.10977479386224,0.5259142964146483,68.0,0.0,0.0,25.0,35.89022520613776,1.0,17.021951351486088,1
18.19468021068542,0.0,0.25790282704493983,79.4209717295506,0.3857284331545205,63.54741696226964,0.0,0.0,24.25790282704494,14.936777383640482,0.7420971729550602,31.65861658604964,1
18.80378688826954,0.0,0.17088758739006582,148.0253255243404,0.9739925039352368,63.025325524340396,0.0,0.0,24.170887587390066,73.82911241260993,1.0,22.067685448895084,1
17.33728643984886,1.0,1.0,123.34914575939544,0.1533060018981226,68.0,0.0,0.0,25.0,8.005929659773294,1.0,19.52925619568519,1
20.0,0.0,0.0,188.77686411959655,0.12269669682216662,62.0,0.0,0.0,24.0,11.776864119596556,0.0,43.38836007189151,1
18.88647421397214,0.5567628930139298,0.5567628930139298,126.0,0.25572177202302904,65.34057735808358,0.0,0.0,24.55676289301393,13.875608176846772,0.5567628930139298,21.4790058441965,1
20.0,0.0,0.0,188.0,0.2555790171203485,62.0,0.0,0.0,24.0,24.280006626433106,0.0,47.51891738591699,1
14.95985365562199,0.0,0.7200209063397158,199.0,0.8367346938775511,66.32012543803829,0.0,0.0,24.720020906339716,82.0,1.0,9.648280144952192,1
18.38645053234356,0.0,0.2305070668080631,80.46101413361613,0.7372463154954362,63.38304240084838,0.0,0.0,24.230507066808062,31.379634269353197,1.0,29.929215271770865,1
18.690693760097336,0.0,0.18704374855752337,153.0,0.26483804685696904,63.12226249134514,0.0,0.0,24.187043748557524,21.187043748557524,1.0,3.2021889753048,1
17.734245345170294,0.0,0.3236792364042437,153.0,0.26654599045505306,63.94207541842546,0.0,0.0,24.323679236404242,21.323679236404242,1.0,5.5413885272406525,1
17.021944929685084,0.0,0.4254364386164168,199.0,0.18349894816998993,64.5526186316985,0.0,0.0,24.425436438616416,18.596508491068665,0.4254364386164168,20.401675686583378,1
16.553272650791186,0.0,0.492389621315545,153.0,0.2686548702664443,64.95433772789328,0.0,0.0,24.492389621315546,21.492389621315546,1.0,8.429710316922131,1
20.0,0.0,0.0,151.54554160550953,0.3604739335177616,62.0,0.0,0.0,24.0,28.029882240037328,1.0,0.00969638929660321,1
19.540652701043186,0.11483682473920354,0.11483682473920354,81.83738919582726,0.6770785312139885,62.68902094843522,0.0,0.0,24.114836824739204,28.60771554634885,0.8851631752607965,34.11715713321009,1
20.0,0.0,0.0,142.61945927849226,0.11548658760780259,62.0,0.0,0.0,24.0,8.787599151167349,0.3893799575583674,0.0,1
17.422738893519487,1.0,1.0,128.88630553240256,0.1897252845800796,68.0,0.0,0.0,25.0,11.02041387268179,1.0,8.636025083663295,1
13.0,0.0,1.0,199.0,0.30299420386133197,68.0,0.0,0.0,25.0,29.69343197841053,1.0,18.581238221422613,1
15.536911854177394,0.8456372847257977,1.0,199.0,0.3258244333109909,68.0,0.0,0.0,25.0,33.449657548693345,0.1543627152742023,6.161078013838832,1
17.037719796290364,1.0,1.0,199.0,0.39520526339425677,68.0,0.0,0.0,25.0,39.594299490725916,0.5188598981451825,10.745178675887374,1
16.7281260278611,0.0,0.46741056744841414,141.85848375806745,0.8632540646151333,64.80446340469048,0.0,0.0,24.467410567448415,60.60892680938097,0.46741056744841414,2.813811616039453,1
16.20729414728971,0.9481764631775731,0.9481764631775731,95.17082341084117,0.8116323947862325,67.68905877906543,0.0,0.0,24.948176463177575,40.274470484486024,0.05182353682242691,30.250461210856063,1
14.683021390969603,0.3366042781939206,1.0,74.69283422555137,0.18913596639086672,68.0,0.0,0.0,25.0,6.307165774448635,0.0,10.481652404536057,1
13.94090273857282,0.0,0.8655853230610258,60.36036692347436,0.08697400745978907,67.19351193836616,0.0,0.0,24.865585323061026,3.150634831023588,0.13441467693897424,33.68169114806407,1
13.443624793309374,0.0,0.9366250295272323,117.55637520669063,0.7758022840013069,67.6197501771634,0.0,0.0,24.93662502952723,38.92262550196295,1.0,25.136827010916775,1
13.0,0.0,1.0,199.0,0.4156012885155972,68.0,0.0,0.0,25.0,40.72892627452852,1.0,18.989960232389944,1
17.28941537989889,0.677646155025277,0.677646155025277,91.48704617035388,0.6926702312349844,66.06587693015166,0.0,0.0,24.677646155025275,33.26350772060665,0.32235384497472297,32.318053530019014,1
18.669121120982446,0.0,0.19012555414536514,157.04937222927316,0.9537344611151597,63.14075332487219,0.0,0.0,24.190125554145364,77.8592466751278,0.19012555414536514,16.931311231722148,1
20.0,0.0,0.0,58.0,0.8248453115078745,62.0,0.0,0.0,24.0,24.745359345236235,0.7453593452362361,17.825197376748736,1
17.363005444447857,1.0,1.0,199.0,0.48688160980088946,68.0,0.0,0.0,25.0,48.688442833297486,0.6815027222239293,11.585546277806797,1
14.678404980772195,0.0,0.7602278598896866,151.56136715933812,0.9302831003915149,66.56136715933812,0.0,0.0,24.760227859889685,73.23977214011032,1.0,32.68170375661325,1
17.19127748121569,1.0,1.0,199.0,0.4005297323583803,68.0,0.0,0.0,25.0,39.978193703039224,0.5956387406078443,11.743303627901977,1
14.585271434349526,0.5284238114498416,1.0,89.39793336029778,0.9048837139390284,68.0,0.0,0.0,25.0,43.35788094275079,0.47157618855015837,22.540233173365493,1
14.235522742441805,0.41184091414726853,1.0,108.0,0.12511983379140573,68.0,0.0,0.0,25.0,6.881590858527314,1.0,0.0,1
14.046604799628986,0.3488682665429953,1.0,86.88415573160194,0.9372037120222608,68.0,0.0,0.0,25.0,44.255658667285026,0.6511317334570047,19.696073342041046,1
13.493295990265219,0.0,0.9295291442478258,72.56376684601739,0.25630131444822646,67.57717486548695,0.0,0.0,24.929529144247827,8.409417115043482,1.0,27.195176263132435,1
19.322477631150917,0.16938059221227086,0.16938059221227086,110.49185822336318,0.3504295812969098,63.016283553273624,0.0,0.0,24.16938059221227,19.273626971330042,1.0,0.8306194077877291,1
13.244811625334412,0.0,0.9650269106665126,117.7551883746656,0.6827206636232678,67.79016146399907,0.0,0.0,24.965026910666513,35.54534983866466,0.03497308933348742,0.03497308933348742,1
16.49718889394218,0.8757027765144553,0.8757027765144553,118.99437778788436,0.15028332354011453,67.25421665908674,0.0,0.0,24.875702776514455,7.740161128797626,0.8757027765144553,34.287114415112775,1
16.654337376018223,0.7308674752036443,1.0,133.2665781695016,0.198121015579994,68.0,0.0,0.0,25.0,12.498722822352624,1.0,13.480279973485853,1
19.876680913642076,0.06165954317896216,0.06165954317896216,110.93834045682104,0.4108947812606681,62.36995725907377,0.0,0.0,24.061659543178962,22.32174502503142,0.9383404568210378,0.9383404568210378,1
15.45630080150302,0.8187669338343398,1.0,93.46273707368076,0.8526219519098188,68.0,0.0,0.0,25.0,41.9061653308283,0.18123306616566015,27.139268231935944,1
13.0,0.0,1.0,199.0,0.8301601669474893,68.0,0.0,0.0,25.0,81.60102239579933,0.9335037326332225,12.508950017285182,1
14.294396753549705,0.25887935070994095,1.0,115.92896519432047,0.5907473316445616,68.0,0.0,0.0,25.0,29.786895582961417,0.0,0.0,1
15.978688207740618,0.0,0.5744731131799119,75.4042150945607,0.4099447582620366,65.44683867907948,0.0,0.0,24.574473113179913,15.510537736401762,1.0,30.042725632297106,1
18.892801437307902,0.0,0.15817122324172794,199.0,0.24598176326933344,62.94902733945037,0.0,0.0,24.158171223241727,25.005253241592833,0.15817122324172794,21.677015510091305,1
15.580682870121132,0.8602276233737105,1.0,199.0,0.3289812888298181,68.0,0.0,0.0,25.0,33.78523533759534,0.1397723766262895,5.956813272768053,1
16.97633655929945,0.7952673118598902,1.0,109.59053462371978,0.27952673118598903,68.0,0.0,0.0,25.0,11.79526731185989,0.2047326881401098,0.0,1
14.411391240334211,0.0,0.7983726799522555,199.0,0.1571192695179403,66.79023607971354,0.0,0.0,24.798372679952255,15.613018560381956,0.7983726799522555,18.84280219779957,1
13.0,0.0,1.0,199.0,0.7540448415870787,68.0,0.0,0.0,25.0,76.98193565719423,0.1636559428657045,2.1929896344004405,1
19.34293680827603,0.16426579793099294,0.16426579793099294,147.98559478758597,0.9425254984021332,62.98559478758596,0.0,0.0,24.164265797930994,71.04321563724213,0.8357342020690071,15.870592497290442,1
17.07287360115691,0.8145747202313821,1.0,199.0,0.48592210456089013,68.0,0.0,0.0,25.0,48.30445951213301,0.8145747202313821,13.847770243933496,1
20.0,0.0,0.0,147.0,0.7176051925758351,62.0,0.0,0.0,24.0,53.325986103481,0.33480277930379987,0.013392111172151996,1
13.0,0.0,1.0,144.89211222107502,0.4214616251548563,68.0,0.0,0.0,25.0,30.107887778924972,1.0,17.062767850972296,1
18.56467806350599,0.3588304841235025,0.3588304841235025,156.2058475793825,0.8753339806013292,64.15298290474101,0.0,0.0,24.3588304841235,70.74689886515944,0.0,7.8350914840108,1
13.0,0.0,1.0,138.08759080617716,0.989255047321147,68.0,0.0,0.0,25.0,67.73679675512135,1.0,9.824327245609904,1
14.177335322267906,0.3924451074226354,1.0,146.3284331738152,0.17293498512179967,68.0,0.0,0.0,25.0,13.758652744124657,1.0,10.401339760924483,1
16.73360224211369,0.8165994394715771,0.8165994394715771,108.55020168158526,0.09154204239318736,66.89959663682946,0.0,0.0,24.816599439471577,5.034812331625304,1.0,0.1834005605284229,1
